blood_group,donor_code,donor_name,recipient_code,recipient_name,distance_km,donor_surplus,recipient_deficit,recommended_units,priority_score
A+,18204,Bhiwandi Blood Centre,284514,M/S . Ideal Foundations Ideal Blood Centre,40.901124605300105,8,1,1,0.02386570788779042
A+,18040,Sant Nirankari Blood Centre,18083,Smt Kashibai Navale General Hospital Blood Centre,124.85831605946822,51,3,3,0.023836327180656827
A+,284361,"Laksh Foundation, Lifeline Blood Centre, Nashik",284359,"Maha Victory Charitable Trust, Lifeline Blood Centre, Bapgaon, Tal. Bhiwandi,  Dist. Thane",125.02096227941807,28,3,3,0.02380556334229773
A+,283286,Raigad Hospital Blood Centre Of Saraswati Education Society,18083,Smt Kashibai Navale General Hospital Blood Centre,125.10391427249763,8,3,3,0.023789903884484567
A+,18052,Holy Spirit Hospital Blood Centre,18083,Smt Kashibai Navale General Hospital Blood Centre,125.31832920952812,10,3,3,0.023749522486351187
A+,18049,Rotary D.G Goenka Blood Centre( Municipal Gen. Hospital),282733,Rotary Blood Centre,125.3431907191059,10,3,3,0.023744849112365605
A+,284443,"Maharashtra Blood Centre, Waluj Midc, Dist. Chh. Sambhaji Nagar (Aurangabad)",18277,"Civil Surgeon, District General Hospital Blood Centre",125.5354817770993,6,3,3,0.023708764987236546
A+,18137,"Padmashri Dr. Vitthalrao Vikhe Patil Foundation Ahmednagar Medical College  Hospital, Blood Bank",18083,Smt Kashibai Navale General Hospital Blood Centre,125.7390866243821,17,3,3,0.023670677136021424
A+,18188,M/S Balasaheb Thackerey Blood Centre,282733,Rotary Blood Centre,125.82056200657007,36,3,3,0.023655470000555446
A+,284864,"Sahyaadrie Blood Centre,  Midc Waluj Industrial Area, Vadgaon Kolhati, Chh.  Sambhajinagar.",18277,"Civil Surgeon, District General Hospital Blood Centre",125.9971666950436,12,3,3,0.02362257425162764
A+,284843,"Government Medical College And General Hospital Blood Centre, Baramati,  District  Pune",18071,Kem Hospital Blood Centre,83.67217385937572,6,2,2,0.02362051083419232
A+,18078,Noble Charitable Trust S Noble Blood Centre,284359,"Maha Victory Charitable Trust, Lifeline Blood Centre, Bapgaon, Tal. Bhiwandi,  Dist. Thane",126.5715942906376,55,3,3,0.02351620685373976
A+,18049,Rotary D.G Goenka Blood Centre( Municipal Gen. Hospital),18083,Smt Kashibai Navale General Hospital Blood Centre,126.57603968510122,10,3,3,0.02351538743015512
A+,282586,"Varad Charitable And Medical Trust, Balaji Blood Centre, Satara",18105,Yashwantrao Chavan Blood Centre,41.540492280480194,46,1,1,0.023507015231670283
A+,18188,M/S Balasaheb Thackerey Blood Centre,18083,Smt Kashibai Navale General Hospital Blood Centre,127.2114703722193,36,3,3,0.02339884248492353
A+,18104,Phaltan Medical FoundationS Blood Centre,18071,Kem Hospital Blood Centre,84.5944231589,59,2,2,0.023366008277047923
A+,283208,Support Multipurpose Society Aadhar Blood Centre,282733,Rotary Blood Centre,127.43399680058229,61,3,3,0.023358301343358947
A+,18047,Fortis  Hospital Blood Centre,18169,Civil Hospital Blood Centre Nashik,127.71924928973743,19,3,3,0.023306537418092174
A+,284589,M/S. Jai Mata Di Bahuddeshiya SansthaS Melghat Blood Centre,18277,"Civil Surgeon, District General Hospital Blood Centre",128.00417713336395,86,3,3,0.023255060934179
A+,18090,"Islampur Medical Foundations, Rajaram Bapu Blood Centre , Islampur",18085,"Indian Red Cross Society, (Late Manikbai Chandulal Saraf ) Blood Centre, Pune",128.1216107156749,14,3,3,0.023233910910590978
A+,18055,"Meenatai Thackeray Blood Centre, Goregaon, Mumbai, Managed By Prabodhan  Goregaon",282733,Rotary Blood Centre,128.16610404131052,140,3,3,0.023225907619235195
A+,283305,Surabhi Hospital Pvt.Ltd. Surabhi Blood Centre,280662,Mimer Medical College And Garware Blood Centre,85.12174559292787,35,2,2,0.023222938483544113
A+,280128,M/S Navi Mumbai Blood Centre,18173,DevaS Health And Devlopment Foundation Samta Blood Centre,128.27246090555798,3,5,3,0.02320679887258971
A+,27116,"Blood Bank Civil Hospital, Alibag",280662,Mimer Medical College And Garware Blood Centre,85.20017464273036,26,2,2,0.023201809141214644
A+,18078,Noble Charitable Trust S Noble Blood Centre,18001,"Jaslok Hospital And Research Centre, Blood Centre",128.60374928972684,55,3,3,0.023147478498431046
A+,18042,"Matoshri Valbai Mulji Shah, Arpan Blood Centre",18173,DevaS Health And Devlopment Foundation Samta Blood Centre,128.840902327081,3,5,3,0.023105199873324416
A+,280120,Shree Swami Samarth Blood Centre,282733,Rotary Blood Centre,128.86529663804288,34,3,3,0.023100859718986518
A+,18247,Navjivan Blood Centre Mged By Saraswati Vidyaprasarak Foundation,18169,Civil Hospital Blood Centre Nashik,128.89387918331906,37,3,3,0.023095776482016554
A+,18057,Suburban Hi-Tech Blood Centre,282733,Rotary Blood Centre,128.89826261673716,5,3,3,0.02309499711209729
A+,27111,Shwas foundation kavathemahankal trust sanchalit maha blood centre and  comprehensive thalassemia day,18085,"Indian Red Cross Society, (Late Manikbai Chandulal Saraf ) Blood Centre, Pune",129.11668936306117,20,3,3,0.023056227565313923
A+,18228,"Civil Surgeon, General Hospital, Blood Centre",18143,Dr. JondhaleS Nityaseva Blood Centre,129.19727075755398,15,3,3,0.02304195765813272
A+,18209,Vijayee Blood Centre Vasai (W),284514,M/S . Ideal Foundations Ideal Blood Centre,42.40618441393104,3,1,1,0.023038191757740727
A+,18261,Akola Diagnostic Centre Blood Centre And Component Lab,18278,Dr. Murlidhar Kharche Memorial Jeevan Jyoti Blood Centre,85.83785454644347,2,5,2,0.02303143036462676
A+,280516,"Sadguru Gajanan Maharaj Education Society,  Paramedical Inst., Revneel Blood  Centre",280140,"M.M.Patel Public Charitable Trust,  Ashwini Rural Medical College And Hospital  Blood Centre",85.87932713342174,33,2,2,0.023020436115125217
A+,18061,"Acharya Anandrishiji Blood Centre, Pune",18169,Civil Hospital Blood Centre Nashik,129.47864373133712,54,3,3,0.022992268421927878
A+,18230,Jeevandhara Buldana Urban Blood Centre Run And Managed By Shree Charitable  Trust,18159,Jeevanshri Raktapedi,129.53765689078983,3,5,3,0.022981874130848345
A+,18055,"Meenatai Thackeray Blood Centre, Goregaon, Mumbai, Managed By Prabodhan  Goregaon",18083,Smt Kashibai Navale General Hospital Blood Centre,129.60992047854123,140,3,3,0.022969158766870928
A+,280128,M/S Navi Mumbai Blood Centre,18169,Civil Hospital Blood Centre Nashik,129.66330627278893,3,3,3,0.022959774136870743
A+,18227,Jankalyan Blood Centre,18143,Dr. JondhaleS Nityaseva Blood Centre,129.7160924170757,79,3,3,0.022950502455565323
A+,18042,"Matoshri Valbai Mulji Shah, Arpan Blood Centre",18169,Civil Hospital Blood Centre Nashik,129.832917348828,3,3,3,0.022930009211683103
A+,18150,Shri Bhausaheb Hire Govt. Medical College And Hospital Blood Centre Dhule,281039,General Hospital Malegaon Blood Centre,42.695240552561344,1,5,1,0.022885787727775345
A+,283306,Jalna Blood Centre Components And Apheresis Centre,18143,Dr. JondhaleS Nityaseva Blood Centre,130.0973416462248,17,3,3,0.02288375921531427
A+,284350,Manipal Hospitals Pvt Ltd Blood Centre,18059,Bharatratna Dr Babasaheb Ambedkar Mun. Gen. Hospital Blood Centre,130.28920925746988,3,5,3,0.022850316617542662
A+,18216,Rotary Club New Panvel Charitable  Trust S Late Dr. B.V. Limaye Blood Centre,18169,Civil Hospital Blood Centre Nashik,130.44389355139896,11,3,3,0.022823426170245784
A+,18057,Suburban Hi-Tech Blood Centre,18083,Smt Kashibai Navale General Hospital Blood Centre,130.50780871618286,5,3,3,0.022812333573852876
A+,280128,M/S Navi Mumbai Blood Centre,18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",130.55195010297356,3,5,3,0.022804679046199778
A+,18199,"Navi Mumbai Muncipal Corporation, Blood Centre",18169,Civil Hospital Blood Centre Nashik,130.5710822068845,8,3,3,0.022801362956662095
A+,283307,Sant Jagnnath Maharaj Anjalekar Bahuuudeshiya Sansthas Sanjivani Blood Centre,285061,Pachpande Multispeciality Hospital Blood Storage Center,42.881237295511944,8,1,1,0.022788783125362724
A+,18145,"Rotary Blood Centre, Rahuri Charitable Trust",282733,Rotary Blood Centre,130.6557887329218,21,3,3,0.022786692699747743
A+,18042,"Matoshri Valbai Mulji Shah, Arpan Blood Centre",18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",130.78838182916002,3,5,3,0.02276376686898669
A+,18126,"Sai Seva Medical Foundation, Vaibhavlaxmi Blood Centre",282733,Rotary Blood Centre,131.01791941719006,161,3,3,0.02272418784695201
A+,18175,Ndmvps Medical College And Hospital Blood Centre,284359,"Maha Victory Charitable Trust, Lifeline Blood Centre, Bapgaon, Tal. Bhiwandi,  Dist. Thane",131.55015493075783,52,3,3,0.02263294223659832
A+,18062,Akshay Blood Centre,284359,"Maha Victory Charitable Trust, Lifeline Blood Centre, Bapgaon, Tal. Bhiwandi,  Dist. Thane",131.55066684962202,61,3,3,0.02263285482677717
A+,18247,Navjivan Blood Centre Mged By Saraswati Vidyaprasarak Foundation,282733,Rotary Blood Centre,131.81556858233907,37,3,3,0.022587713413583354
A+,18126,"Sai Seva Medical Foundation, Vaibhavlaxmi Blood Centre",18169,Civil Hospital Blood Centre Nashik,131.8956050651142,161,3,3,0.0225741099453974
A+,18261,Akola Diagnostic Centre Blood Centre And Component Lab,18277,"Civil Surgeon, District General Hospital Blood Centre",87.61536585352327,2,3,2,0.022569449222902258
A+,280145,Terna Blood Centre,18173,DevaS Health And Devlopment Foundation Samta Blood Centre,132.10361274009938,3,5,3,0.022538832254372063
A+,18214,"Kakasaheb Chitle  Memorial Centre Sanchalit,  Jankalyan Blood Centre",284359,"Maha Victory Charitable Trust, Lifeline Blood Centre, Bapgaon, Tal. Bhiwandi,  Dist. Thane",132.5447699599153,36,3,3,0.022464376560014127
A+,18126,"Sai Seva Medical Foundation, Vaibhavlaxmi Blood Centre",18083,Smt Kashibai Navale General Hospital Blood Centre,132.70951563853168,161,3,3,0.0224366978346564
A+,18057,Suburban Hi-Tech Blood Centre,18169,Civil Hospital Blood Centre Nashik,132.8377643901004,5,3,3,0.022415198084569182
A+,18261,Akola Diagnostic Centre Blood Centre And Component Lab,18117,Leelavati Blood Centre,88.25254357140636,2,5,2,0.022408324961628718
A+,18137,"Padmashri Dr. Vitthalrao Vikhe Patil Foundation Ahmednagar Medical College  Hospital, Blood Bank",18169,Civil Hospital Blood Centre Nashik,132.95885008397246,17,3,3,0.02239493693861542
A+,18187,Chhatrapati Shivaji Maharaj Hospital Blood Centre Csm,280662,Mimer Medical College And Garware Blood Centre,88.38944873468782,2,2,2,0.022374005302752187
A+,18062,Akshay Blood Centre,18001,"Jaslok Hospital And Research Centre, Blood Centre",133.25715529135977,61,3,3,0.022345177755997543
A+,280145,Terna Blood Centre,18169,Civil Hospital Blood Centre Nashik,133.41158836320997,3,3,3,0.022319504118151878
A+,18139,Pravara Medical Trusts Blood Centre,282733,Rotary Blood Centre,133.48080575682613,10,3,3,0.022308016248985946
A+,18112,"Smbt Institute Of Medical Science And Research Centre, Blood Centre And  Component",18001,"Jaslok Hospital And Research Centre, Blood Centre",133.5552482472124,31,3,3,0.022295674372271475
A+,18247,Navjivan Blood Centre Mged By Saraswati Vidyaprasarak Foundation,18083,Smt Kashibai Navale General Hospital Blood Centre,133.69718478889516,37,3,3,0.022272180407495266
A+,18284,"Nkp Salve Inst.Of Med.Sci. And Res.Center.Lata Mangeshkar Hosp, Blood Centre",284509,Sankalp Blood Centre,43.97593700097966,1,5,1,0.022234111542316908
A+,280516,"Sadguru Gajanan Maharaj Education Society,  Paramedical Inst., Revneel Blood  Centre",18091,Smt. Anila Kantilal Kothari Blood Centre And Dept. Of Hemato Oncology,89.0639790268586,33,2,2,0.022206436153609937
A+,280145,Terna Blood Centre,18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",134.31600750302647,3,5,3,0.022170326004725658
A+,283208,Support Multipurpose Society Aadhar Blood Centre,18083,Smt Kashibai Navale General Hospital Blood Centre,134.38409654989098,61,3,3,0.022159175829743465
A+,18146,Sanjeevani Blood Centre,18295,"Arpan Blood Centre,Blood Component Lab. And Aphersis Centre",44.19957785188309,8,1,1,0.02212410043467559
A+,18184,"Vitthal  Sayanna General  Hospital (Civil Hospital) Blood Centre, Thane",280662,Mimer Medical College And Garware Blood Centre,89.54291939693493,35,2,2,0.02208897187456609
A+,18190,Kai Wamanrao Oka Rakta Kendra,280662,Mimer Medical College And Garware Blood Centre,89.5689517662551,13,2,2,0.02208262280832951
A+,18189,Jupiter Hospital Blood Centre,280662,Mimer Medical College And Garware Blood Centre,89.60823524870082,10,2,2,0.022073048818470137
A+,18037,Deepak Foundations Anviksha Blood Centre,280662,Mimer Medical College And Garware Blood Centre,89.71531489350184,2,2,2,0.022046993965109025
A+,18185,Navjeevan Blood Centre Mangaed By Spvf,280662,Mimer Medical College And Garware Blood Centre,89.72936088040001,14,2,2,0.022043580827560465
A+,18034,"Seth V.C.Gandhi And M.A.Vora Municipal General Hospital, Rajawadi ,Ghatkopar",280662,Mimer Medical College And Garware Blood Centre,89.8403417655311,14,2,2,0.02201664988405944
A+,18055,"Meenatai Thackeray Blood Centre, Goregaon, Mumbai, Managed By Prabodhan  Goregaon",18169,Civil Hospital Blood Centre Nashik,135.36119145809442,140,3,3,0.022000394451833015
A+,284454,"Bhavar Blood Centre,  Badlapur (E), Taluka Ambernath, Dist. Thane",280662,Mimer Medical College And Garware Blood Centre,89.94662503711179,23,2,2,0.02199092048972546
A+,282577,"Welfare And Educational Trust Of Nmrcw, Chemist Blood Centre",280662,Mimer Medical College And Garware Blood Centre,89.94662503711179,41,2,2,0.02199092048972546
A+,282570,Sankalp Blood Centre,280662,Mimer Medical College And Garware Blood Centre,89.94662503711179,25,2,2,0.02199092048972546
A+,18042,"Matoshri Valbai Mulji Shah, Arpan Blood Centre",280662,Mimer Medical College And Garware Blood Centre,90.14693791334493,3,2,2,0.021942591224528428
A+,18188,M/S Balasaheb Thackerey Blood Centre,18169,Civil Hospital Blood Centre Nashik,135.75651165159118,36,3,3,0.021936798209967318
A+,18102,"Krishna Hospital And Medical Research Centre, Blood Centre",18083,Smt Kashibai Navale General Hospital Blood Centre,135.7918230378587,65,3,3,0.02193113545368655
A+,18052,Holy Spirit Hospital Blood Centre,18169,Civil Hospital Blood Centre Nashik,135.8255568588265,10,3,3,0.021925728415600983
A+,18050,Sevenhills Healthcare Private Limited Hospital Blood Centre,18169,Civil Hospital Blood Centre Nashik,135.8296387301584,15,3,3,0.02192507433215034
A+,18204,Bhiwandi Blood Centre,280662,Mimer Medical College And Garware Blood Centre,90.28423147527555,8,2,2,0.021909589067874255
A+,18047,Fortis  Hospital Blood Centre,280662,Mimer Medical College And Garware Blood Centre,90.48681314497706,19,2,2,0.021861074085405573
A+,280723,Mahalakshmi Blood Centre,18083,Smt Kashibai Navale General Hospital Blood Centre,136.50926838112088,9,3,3,0.02181671123203998
A+,18030,K.J.Somaiya Medical College And Hospital Blood Centre,280662,Mimer Medical College And Garware Blood Centre,91.01901697564365,29,2,2,0.02173463774916631
A+,284140,Arpan Blood Centre Nanded,27152,Bai Gangabai Ladies Hospital Blood Centre Gondiya,91.09078999981529,29,2,2,0.021717698371400782
A+,18058,Sion Blood Centre,280662,Mimer Medical College And Garware Blood Centre,91.15160689017905,54,2,2,0.021703365437604188
A+,280120,Shree Swami Samarth Blood Centre,18085,"Indian Red Cross Society, (Late Manikbai Chandulal Saraf ) Blood Centre, Pune",137.26977011592027,34,3,3,0.02169671648029002
A+,18034,"Seth V.C.Gandhi And M.A.Vora Municipal General Hospital, Rajawadi ,Ghatkopar",18169,Civil Hospital Blood Centre Nashik,137.2823178526923,14,3,3,0.021694747720354263
A+,18186,Lokamanya Tssia  Blood Centre,280662,Mimer Medical College And Garware Blood Centre,91.4745992638185,8,2,2,0.021627560604985694
A+,18018,N.M Wadia Hospital Blood Centre Parel Mumbai,280662,Mimer Medical College And Garware Blood Centre,91.64290786587685,14,2,2,0.021588268827825295
A+,18112,"Smbt Institute Of Medical Science And Research Centre, Blood Centre And  Component",282733,Rotary Blood Centre,138.07816608634974,31,3,3,0.02157060367144462
A+,18049,Rotary D.G Goenka Blood Centre( Municipal Gen. Hospital),18169,Civil Hospital Blood Centre Nashik,138.1319602610629,10,3,3,0.021562263583226264
A+,18031,"L.T.M.G., Municipal Hospital Blood Centre",280662,Mimer Medical College And Garware Blood Centre,91.84362486335415,44,2,2,0.02154159752964805
A+,18035,"Sushilaben R. Mehta And Sir. Kikabai Cardiac Institute, Blood Centre",280662,Mimer Medical College And Garware Blood Centre,91.87698709585071,25,2,2,0.021533859597921326
A+,18145,"Rotary Blood Centre, Rahuri Charitable Trust",18083,Smt Kashibai Navale General Hospital Blood Centre,138.41042239630906,21,3,3,0.021519194536773933
A+,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",280662,Mimer Medical College And Garware Blood Centre,92.01751614689802,25,2,2,0.021501326662405153
A+,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai,",280662,Mimer Medical College And Garware Blood Centre,92.04975606126558,124,2,2,0.021493876874681597
A+,18040,Sant Nirankari Blood Centre,18169,Civil Hospital Blood Centre Nashik,138.69679314388645,51,3,3,0.021475081370765804
A+,280125,Red Plus Blood Centre Pune,18143,Dr. JondhaleS Nityaseva Blood Centre,138.79262256657404,46,3,3,0.021460359959777544
A+,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai,",18169,Civil Hospital Blood Centre Nashik,139.00474780020085,124,3,3,0.021427844749102833
A+,18016,K.E.M. Hospital Blood Centre,280662,Mimer Medical College And Garware Blood Centre,92.46949903021262,12,2,2,0.02139735443915806
A+,18136,M/S. Global Hospital-Super Speciality Andtransplant Centre,280662,Mimer Medical College And Garware Blood Centre,92.5176612057807,13,2,2,0.021386334668903932
A+,18144,Ashtavinayak Blood Bank,18169,Civil Hospital Blood Centre Nashik,140.1488636708669,59,3,3,0.021254156228954466
A+,284763,"Balaji Blood Centre, Lonand, Khandala Taluk, Dist. Satara",18071,Kem Hospital Blood Centre,93.10718286350311,19,2,2,0.021252362881809792
A+,18022,Sir H N Hospital And Research Centre Blood Centre,280662,Mimer Medical College And Garware Blood Centre,93.29458613498839,8,2,2,0.021210125437497326
A+,18142,"Civil Surgeon, General Hospital, Blood Centre",18169,Civil Hospital Blood Centre Nashik,140.77957896349523,60,3,3,0.021159605790425057
A+,18003,"Byl Nair Hospital, Blood Centre",280662,Mimer Medical College And Garware Blood Centre,93.52867889214662,14,2,2,0.021157600248300507
A+,280768,Sanjeevani Blood Centre Bhosari,18143,Dr. JondhaleS Nityaseva Blood Centre,140.87154534255725,6,3,3,0.0211458893519227
